track_names,embedding_dim_1,embedding_dim_2,embedding_dim_3,embedding_dim_4,embedding_dim_5,embedding_dim_6,embedding_dim_7,embedding_dim_8,embedding_dim_9,embedding_dim_10,embedding_dim_11,embedding_dim_12
love nwantiti (ah ah ah) | august | Don't Stop 'Til You Get Enough | Summer Heat | Unlearn You,0.2784844,-0.5840028,-0.34931862,-0.22838533,-0.10355647,0.06169007,0.15398064,0.5193297,-0.2746957,0.012766394,-0.087225065,-0.12661731
Tell It to My Heart | LoveStoned / I Think She Knows (Interlude) | Winter With You | Icarus | Black or White - Single Version,0.25848728,-0.7516243,-0.31354722,-0.009906742,-0.3058981,-0.0732181,-0.025703685,0.24583891,-0.26371413,-0.0458919,-0.18938972,-0.047784764
Love on the Weekend | Harness Your Hopes - B-side | Motorcycle Drive By | Higher Love | Hell N Back - Sped Up,0.2573031,-0.765581,-0.12803166,-0.13104802,-0.306467,-0.1288661,0.00795196,0.33700016,-0.23280019,0.005163958,-0.18782951,-0.021252105
It Don't Hurt Like It Used To | Material Girl | In Your Eyes | Out of My League | All Day,0.31577426,-0.6063849,-0.42572683,0.11000971,-0.28319597,0.012141742,-0.025204077,0.41608882,-0.21819276,-0.08269248,-0.14123233,-0.103601664
Lost | Problem | drunk text me | Die In Your Arms | If the World Was Ending (feat. Julia Michaels),0.36052155,-0.57295614,-0.3220943,-0.35698506,-0.21524529,0.08868474,0.20737636,0.25566345,-0.30476874,0.1541942,-0.17268474,-0.038964644
Girl Next Door | Acceleration | Memory I Don't Mess With | Sunny Came Home | Through the Dark,0.36801636,-0.64539605,-0.2890029,-0.037775576,-0.14912619,0.028859418,0.042518083,0.45771414,-0.25684452,-0.009997376,-0.1438786,-0.20475987
Illusion | This Is How It Feels (with Laufey) | La La Lost You - Acoustic Version | June Gloom | Wonderwall - Remastered,0.33962232,-0.5692378,-0.45634547,-0.24158885,-0.07757955,0.02387122,0.15606175,0.33829567,-0.3460658,-0.08527313,-0.077906504,-0.124572955
"Me, Myself & You | This Kiss | The Sweet Escape | Shortie Like Mine (feat. Chris Brown & Johntá Austin) | Senses",0.17292374,-0.53430545,-0.4547292,-0.23285657,-0.123281844,0.040941097,0.25348058,0.43919155,-0.36217284,0.040597353,-0.060918473,-0.11432296
favorite crime | Want to Want Me | Yummy | Dopamine | Norman fucking Rockwell,0.35923508,-0.39651394,-0.3724096,-0.13147792,-0.13404074,0.30014,0.17293727,0.46373495,-0.29675797,0.12869446,-0.1683462,-0.26790875
listen before i go | Need You Now | MUST BE NICE | small | Voices,0.11438719,-0.5939742,-0.23786,-0.07693627,-0.23426034,0.13147399,0.14126414,0.5963121,-0.22797042,0.1931792,-0.13375466,-0.12933563
emails i can’t send | Just Because | Spiracle | Hero | Glad You Came,0.28766304,-0.7033201,-0.264731,-0.082132176,-0.115984514,0.020854568,-0.024391102,0.41118982,-0.29541263,-0.120645136,-0.15661721,-0.18934236
"3000 Miles | Suga Suga | Body On Me | It's Not Just Me, It's Everybody | Live Your Life",0.3696569,-0.59116334,-0.36517912,-0.029175805,-0.16693813,-0.089127064,0.13058268,0.37601402,-0.34570292,-0.019480111,-0.12502034,-0.22338837
the grudge | Break My Heart Again | 18 | Area Codes | I'm Goin In,0.24270402,-0.62955135,-0.32225484,-0.38167393,-0.13878238,-0.019031411,0.103455335,0.36881533,-0.32405555,-0.06606776,-0.13961045,-0.004257585
the 1 - the long pond studio sessions | Heavy | She Looks So Perfect | Good Without | Drugstar girl - Remix,0.2593436,-0.5229173,-0.38763136,-0.18788117,-0.13369538,-0.07078098,0.16689813,0.57582897,-0.27913976,-0.06452771,-0.045274388,-0.08538207
I Quit Drinking | When Someone Stops Loving You | Everlong - Acoustic Version | How Do I Love Again | I Don't Sleep,-0.10766556,-0.55184245,-0.2722157,-0.10846634,-0.18821947,0.12176028,-0.112314604,0.65215343,-0.19182658,-0.16098504,-0.2117835,-0.04769772
Yesterday Morning | Sexy Bitch (feat. Akon) | Acadian Skies | How Do You Sleep? | Livin' on a Prayer,0.13996649,-0.5786998,-0.33558694,-0.01922719,-0.23819451,0.16572273,0.14911619,0.54074097,-0.30043727,0.041706324,-0.09297004,-0.18178304
"I Can See You (Taylor’s Version) (From The Vault) | Dog Days | Sex, Drugs, Etc. | Locked out of Heaven | Clouds",0.15951973,-0.4811071,-0.5223415,-0.21114601,-0.04228045,0.10005792,0.16852053,0.40191552,-0.39421752,-0.21886027,-0.0065708417,-0.14346136
24 - Remastered | Wish U Were Here | Interstellar - Main Theme | Happy New Year | I Wanna Kill Myself,0.053036217,-0.44510013,-0.47841242,-0.26259258,-0.05357228,0.17103493,0.12638655,0.61276186,-0.22824161,-0.15743814,0.027834825,-0.0032291792
Bad Astrology | so american | Better Than Words | Halo | A Long December,0.32926896,-0.5238613,-0.4538237,-0.08678862,-0.19936343,0.24742022,0.072336875,0.4142553,-0.28691956,-0.074006855,-0.12122917,-0.15285322
You Were Meant For Me | Our Song | changes | Just Give Me a Reason (feat. Nate Ruess) | hurt me enough,0.20322296,-0.58389735,-0.3522908,-0.13459234,-0.17463732,0.1748946,-0.06421597,0.5762331,-0.18720801,-0.16416417,-0.1230714,-0.033800803
"4AM | Hail Mary | jealousy, jealousy | To Love a Boy | Rolling in the Deep",0.29497427,-0.6528506,-0.2653655,-0.04307203,-0.33302155,0.016659234,0.018531632,0.51875126,-0.073219046,-0.1480457,0.0068477774,0.080929674
"No More ""I Love You's"" | Why'd You Only Call Me When You're High? | Not Just You | Worst Girls of All Time | Strawberry Wine",0.2512449,-0.5534894,-0.33802888,-0.31355613,-0.047081143,0.2297313,0.09633189,0.4989723,-0.27579138,-0.04464379,-0.10704745,-0.12322773
Hard Times | You Don't Want Me Anymore | Under The Table | Teenage Dirtbag | Silence - instrumental,0.14304714,-0.374389,-0.2589218,-0.5116949,-0.25456467,0.24902089,0.19399816,0.46732113,-0.087455764,0.24472141,-0.20949697,0.12740931
Tim McGraw | trust issues | Midnight Rain | Party Up | Building a Mystery,0.3286271,-0.5628953,-0.40628904,-0.25585064,-0.20605044,0.2682487,0.031173073,0.40236947,-0.21114647,-0.04335269,-0.14444332,-0.0030974313
Fake Smiles | scared of my guitar | Real Love | Geyser | Greener Pasture,0.19131906,-0.59536684,-0.42505118,-0.29544836,-0.09583298,0.18100189,0.012436306,0.45992443,-0.2437305,-0.12023006,-0.115754634,-0.00934574
"1 step forward, 3 steps back | It Was A Good Day | All Apologies | Come over | Friend",0.06774313,-0.61588025,-0.29595068,-0.14158548,-0.122322895,0.11183359,0.17581506,0.47834405,-0.402216,-0.030796722,-0.08631984,-0.22604932
Torn | Smells Like Teen Spirit - 2015 Remaster | love is embarrassing | vampire | Angel,0.19657893,-0.48685753,-0.2643849,-0.34944442,-0.09172002,0.31409454,0.18990657,0.47811303,-0.28756785,0.17961758,-0.15605578,-0.14587687
Carry Out (Featuring Justin Timberlake) | Grew Apart | Climax | Girls Against God | Talk Dirty (feat. 2 Chainz),0.17107403,-0.6877298,-0.34509066,-0.14022031,-0.33947575,-0.016838606,-0.032089356,0.40700972,-0.18612222,-0.08023913,-0.14569882,0.12037462
Left Outside Alone | Since U Been Gone | Blind Spot | I Had to Get Out | Angel,0.28724086,-0.6659084,-0.22575536,-0.14474185,-0.4134246,0.023281282,-0.05151168,0.38455048,-0.015491812,-0.13690457,-0.047658347,0.24268149
when was it over? (feat. Sam Hunt) | Morning Theft | It Could Have Been Us (feat. Griff) | bury a friend | Somebody That I Used To Know,0.25713438,-0.53297126,-0.2788679,-0.35373276,-0.16999558,0.06532871,0.27501535,0.43221262,-0.24873623,0.27258512,-0.11822501,-0.034239568
Lover | Cinnamon Girl | Therefore | Next to You | MET HER IN THE CLUB,0.07301049,-0.48894787,-0.33922458,-0.12429069,-0.12623724,0.20596309,-0.004845825,0.6959113,-0.16398509,-0.23317893,-9.4757794e-05,-0.033791367
Why'd You Leave? | Unwritten | Nothing Compares 2 U | Can't Be Like Me | Timefighter,0.32899272,-0.571632,-0.39617792,-0.14529562,-0.18226215,0.0434291,0.09938698,0.54104286,-0.17995699,0.028877223,-0.109641954,-0.06310722
"By Your Side | Fat Funny Friend | Hot in NY | Enchanted (Taylor's Version) | What Is Love - 7"" Mix",0.31623846,-0.694483,-0.35019976,-0.11768841,-0.32747972,-0.02529414,0.032355376,0.363817,-0.14556462,-0.04174775,-0.08889814,0.09523131
Tek It - Sped Up | Never Let You Go | Special | Have We Met Before? | Lydia,0.2795265,-0.42057946,-0.39780527,-0.3820551,-0.2319696,0.2122663,0.22994791,0.48513395,-0.1372954,0.13647681,-0.03833979,0.12132169
Heaven Is | Happily | All Around The World | Ted Lasso Theme | Year 3000,0.30522218,-0.7074818,-0.3420226,0.059163656,-0.2769499,-0.047130574,-0.04660374,0.31807655,-0.23851778,-0.043486703,-0.18752348,-0.098057054
Sunroof | Super Duper Love | Die For You | Hold Me Down | Let's Go (feat. Twista & Lil' Jon),0.21275626,-0.70505774,-0.27940795,0.020156225,-0.20044076,-0.06124029,0.0036989935,0.4284471,-0.30200717,-0.04013787,-0.16824685,-0.17469773
I Hate U | Anti-Hero | One Love | Run 2 You | A Love Letter to You,-0.24444625,-0.45528683,-0.40179607,-0.15512942,-0.261978,0.100508675,0.1630584,0.6253665,-0.20657077,-0.05804222,-0.023094319,0.06689678
Stay | Midnight Thoughts | Little Bad Girl (feat. Taio Cruz & Ludacris) | Livin' It Up | Fields of Gold,0.1458454,-0.5357954,-0.24197137,-0.31511247,-0.21599226,0.30349088,0.15859453,0.5504646,-0.20154724,0.11887347,-0.10787943,-0.022214338
Things A Man Oughta Know | I Bet on Losing Dogs | Kill Me | Because the Night - Live Unplugged | Whistle,0.21327262,-0.6985925,-0.3753913,-0.27317584,-0.1697389,0.1221557,-0.042484336,0.23344223,-0.29821983,-0.19026613,-0.15998912,0.0131648565
On My Mind | Say Something | You & I | CASABLANCA | lie to me,0.041595116,-0.53506327,-0.39588922,-0.1125758,-0.004039157,0.11753668,0.0711211,0.59695417,-0.3274841,-0.09306227,-0.0842953,-0.21052246
Big Time Rush | Hooray! Hooray! | Pretty Brown Eyes - Acoustic Version | Bad Idea! | Easy Tiger,0.24452439,-0.51703763,-0.33337322,-0.33089936,-0.40088278,0.22826178,0.16492318,0.38689736,-0.08856368,-0.0008955053,-0.009031725,0.23371425
"Never Wanted To Be That Girl | Keep Breathing | Little Things | We Don't Talk Anymore (feat. Selena Gomez) | not a lot, just forever",0.331669,-0.47489253,-0.35682374,-0.30853412,-0.1322151,0.31582484,0.14736363,0.37533617,-0.29988596,0.117919125,-0.19201003,-0.14639843
Hurricane | Out Of My Limit | Dark Horse | Houdini | Like a Prayer,0.23039109,-0.6078403,-0.33814678,-0.11063604,-0.07629701,0.17000984,0.06684716,0.40835947,-0.37331048,-0.17714271,-0.094517134,-0.25542587
Live It Up | Burn | Gold Digger | Drag Me Down | I Will Always Love You,0.306464,-0.42277533,-0.34311116,-0.16249324,-0.089781806,0.3624105,0.107228346,0.4778082,-0.30022094,0.07443834,-0.1855629,-0.27185214
Smooth Criminal - 2012 Remaster | Grillz | Ooh Ahh (My Life Be Like) (feat. Toby Mac) | Heartless | Broke Down in a Truck,0.29872328,-0.60348403,-0.29321554,0.045015603,-0.1700141,-0.02636549,0.09778499,0.55626875,-0.23783511,0.011835989,-0.086785704,-0.21385884
soul surfer | I know it won't work | Kiss You | Kiss from a Rose - Acoustic | Inbred,0.34064177,-0.35948,-0.4738562,0.07869572,-0.2653895,0.12320501,0.20564802,0.6003047,-0.15075427,0.016966805,0.038904384,-0.10586923
Fortnight (feat. Post Malone) | Don't Stop | Gibson Girl | Bloom | Back To December (Taylor's Version),0.25503185,-0.5532219,-0.42087588,-0.2310972,-0.024071513,0.1269648,0.09764911,0.4661184,-0.32498103,-0.10822856,-0.0921381,-0.17042652
"exile (feat. Bon Iver) | you deserve better | Close To You | More Hearts Than Mine | I Love You, I'm Sorry",0.31810373,-0.6061563,-0.22510794,0.001789514,-0.13753524,0.070536405,0.06517222,0.43717316,-0.3086719,0.12776193,-0.22679392,-0.3137067
Death By A Thousand Cuts | I Look Good | Still D.R.E. | Die From A Broken Heart | Oceans & Engines,0.25882295,-0.42738596,-0.3843031,-0.26399884,-0.02999408,0.34444827,0.14007607,0.48078758,-0.32045963,-0.011755226,-0.114822015,-0.21593705
cardigan | Long Live (Taylor's Version) | Daughter - Remastered | Babydoll | Lie To Girls,0.09214539,-0.59946597,-0.33917776,-0.104519814,-0.08090254,0.15497038,0.08405383,0.48603064,-0.37811345,-0.0033924703,-0.16306955,-0.25051728
Wasting Your Time | Heartbreak Anniversary | Like A Pimp | Child Psychology | Soft Skin,0.106409185,-0.5623916,-0.10805248,-0.45126045,-0.3757767,0.13631228,0.07984974,0.33395666,-0.018181806,0.21687132,-0.14647786,0.33252007
Good Days | Narcissus | Find You | Dog Days Are Over | Out Of Love,0.2100544,-0.5260406,-0.31454396,-0.061657228,-0.12986138,0.16702056,0.17742002,0.52621144,-0.3382314,0.11000278,-0.13023332,-0.28252584
"Melodies | Never Be Alright | Pls Cheat On Me | 21 | Paris, Texas (feat. SYML)",0.28703505,-0.43885666,-0.34125432,-0.3765103,-0.091701105,0.16948697,0.28747547,0.3960743,-0.30941856,0.23831663,-0.14402705,-0.12988757
Every Little Thing | Bricks (Ft. Hunxho) | In The Kitchen | California Stars | Between the Bars,0.21609797,-0.5396609,-0.1439309,-0.26194277,-0.26848927,0.075817585,0.15491913,0.50371563,-0.17289025,0.31087738,-0.28618613,-0.09346229
Confidence | Remember That Night? | Drunk Me | Youngblood | I Know What You Want (feat. Flipmode Squad),0.043230075,-0.6035873,-0.45347467,-0.03237621,-0.18279839,0.07873294,0.00910418,0.36926416,-0.41304374,-0.18459024,-0.1518207,-0.15278997
Say Somethin' | Let Me Go | Family Line | More Than Words | The Exit,0.27573323,-0.5839845,-0.3216173,-0.3461611,-0.15683427,0.30932584,0.03209152,0.3656763,-0.25284404,0.009040075,-0.19769892,-0.039280314
Smother | You Should Probably Leave | Austin (Boots Stop Workin') | Gnossienne No. 1 - edit | Chain Hang Low,0.24507016,-0.7071543,-0.25472033,-0.31273592,-0.227634,-0.06422966,0.028746108,0.35321605,-0.22219719,0.041978803,-0.19905554,0.06999844
WILDFLOWER | I Wonder | Breathe | Blackbird | Godspeed - demo,0.24097127,-0.53245294,-0.34694988,-0.36870348,-0.23580311,0.20595916,0.17541121,0.46931204,-0.20585631,0.038973838,-0.07266939,0.062357236
the remedy for a broken heart (why am I so in love) | Poor Little Match Boy | Tired Eyes | Bojangles (Remix) | get him back!,0.17000236,-0.63993067,-0.46911323,-0.13301332,-0.1980369,-0.07295624,0.124054395,0.30408353,-0.38258213,-0.054268,-0.12570553,-0.079464376
Hold On | Change Your Ticket | A Little Bit Yours | Never Had a Chance | Falling Behind,0.3666751,-0.58725786,-0.23191974,-0.20139425,-0.216687,-0.00020361737,0.20689166,0.32655022,-0.2988574,0.26586598,-0.21234362,-0.15763353
Waiting Outside The Lines | Buried Alive | The Spins | State Lines | you broke me first,0.17703752,-0.5800333,-0.19233602,-0.20288038,-0.04970258,0.21662651,0.12144217,0.51066315,-0.3534492,0.037930824,-0.15218633,-0.2821654
Let It Snow - reprise | Cold Heart - PNAU Remix | River - piano version | slower | Waiting (feat. Shiloh),-0.064436354,-0.5400261,-0.2875868,0.0019509702,-0.19368163,-0.015089338,0.057805724,0.7413983,-0.15587857,-0.07033797,-0.019438637,-0.03366231
Mermaids | 32 Flavors | False Alarm | Hotel Room Service | Replay,0.19176824,-0.60972327,-0.25460356,0.047355913,-0.07468282,0.118293166,-0.045919355,0.5049221,-0.31471482,-0.16310178,-0.15059742,-0.3153473
Our Home | My Love | You're Still The One | Me Again | One Thing,0.30506107,-0.70514035,-0.3090672,-0.2798762,-0.13827981,0.07212452,-0.033665188,0.335003,-0.23870973,-0.06479757,-0.19152272,-0.017778557
Suicide Letter 2 | Kiss Kiss (feat. T-Pain) | Cheap Thrills | Underneath Your Clothes | Break Up In A Small Town,0.27299404,-0.64223754,-0.3556542,-0.07104528,-0.15829313,-0.005528219,0.05925487,0.43805403,-0.3262505,-0.076974474,-0.13443929,-0.17475624
Burning House | Let's Dance - 2018 Remaster | Summer Wind | Girl Almighty | I Hope You’re Happy Now,0.3152132,-0.62715304,-0.29209763,0.044984836,-0.13299485,0.036839087,0.02483106,0.47483855,-0.28636885,-0.099324144,-0.117012225,-0.26320693
Toma | The Thrill Is Gone. | Trust Nobody | Lie To Me (feat. Julia Michaels) | Bound 2,0.31155,-0.53123903,-0.44249576,-0.26445416,-0.042451695,0.10827374,0.13684829,0.41050187,-0.33751726,-0.065721095,-0.10715129,-0.15652542
Speak Now (Taylor's Version) | Guilty as Sin? | Let You Break My Heart Again | Heartbreak Girl | Boyfriend,0.25152028,-0.6480109,-0.22494507,0.04211432,-0.10385894,0.08648719,-0.104125805,0.52329504,-0.22824824,-0.0373379,-0.2180355,-0.2459026
Make Me Feel | White Flag | Lovefool | I Can Do It With a Broken Heart | Best Song Ever,0.28162023,-0.65371686,-0.34588078,-0.26787975,-0.08440309,0.12794748,-0.0059603797,0.35228267,-0.30356282,-0.18294469,-0.1404892,-0.09466663
What Hurts The Most | Pretty Heart | lose forever | Roar | Early Winter,0.33912954,-0.64485717,-0.31344974,0.069473475,-0.22704953,0.011035805,0.026646188,0.4727496,-0.21956152,-0.088939354,-0.085667156,-0.16352743
Time of Our Lives | I'll Keep You Safe | Insecurities | OMG (feat. will.i.am) | These Walls,0.28933367,-0.7045196,-0.31385854,-0.31382462,-0.16169651,0.089272134,-0.03253612,0.29251906,-0.23969266,-0.05932029,-0.20197642,0.020924456
Shake It Out | Like I Love You | Demons | Break My Heart Again | Eenie Meenie,0.25194684,-0.60080534,-0.34704962,-0.3336713,-0.32421863,0.033551034,0.035536345,0.36040083,-0.040306564,-0.043401033,-0.047487978,0.3172024
Best I Ever Had | Try Losing One | Man! I Feel Like A Woman! | black & white | Please Please Please,0.3351168,-0.69329804,-0.2154831,-0.04215527,-0.17092822,0.046922695,-0.05598831,0.3775967,-0.25989696,0.05035163,-0.26575935,-0.2024414
Don't Know Why | Come Away With Me | Love Triangle | cardigan | Lose You To Love Me,0.17009853,-0.520164,-0.34406537,-0.14208311,-0.0483416,0.23382358,0.09046133,0.52667636,-0.35061115,-0.01092108,-0.15147011,-0.27084154
Good Life | Love You With All My Heart | Crazy In Love (feat. Jay-Z) | All By Myself | Disco Inferno,0.11215194,-0.74923944,-0.23021026,-0.24203742,-0.21134306,0.089408755,-0.07855304,0.32708684,-0.29366848,-0.095103234,-0.23088601,-0.0085408185
Herbst - rerecorded | Alone | The Wind | BLEED | Dark But Just A Game,0.24313784,-0.4085801,-0.3729798,-0.34011537,-0.103587165,0.38895634,0.15279733,0.47141787,-0.28478643,0.024985516,-0.12396351,-0.12025065
bad guy | MAYBE. | In The Stars | Paper Rings | Don't Stop Me Now - Remastered 2011,0.07583553,-0.60260105,-0.49330074,-0.07519548,-0.14106317,-0.030487042,0.12217358,0.30902678,-0.447417,-0.09308909,-0.1213516,-0.16521166
Losing Interest | Sunshine (feat. Lea) | Gotta Be You | Outerbanks | Swimming Pools,0.24364795,-0.7584562,-0.25681213,-0.19188364,-0.3373592,-0.045666553,0.014807195,0.28930354,-0.1737891,-0.031324297,-0.13624081,0.114236854
Country Grammar (Hot Shit) | Night Shift | ocean eyes | Scream | Wrecking Ball,0.30219457,-0.6002153,-0.3156597,-0.16490467,-0.10226262,0.14591509,0.06458585,0.46131045,-0.29909664,0.056801155,-0.19566637,-0.20466435
Just Like You Do | the 1 | Spaghetti | Getaway Car | illicit affairs,0.35756567,-0.60522294,-0.19850096,-0.03808395,-0.24817151,0.06085363,0.12576371,0.42450425,-0.24484006,0.23607376,-0.21139258,-0.20813914
"They Don't Know About Us | Unfortunately Unspoken | If I Don't Laugh, I'll Cry | Telephones | Kiss",0.26893556,-0.72055817,-0.10982305,-0.18886441,-0.19084091,0.05700714,-0.1537754,0.3700938,-0.117987335,0.17206158,-0.34181014,-0.009584158
Arcade | Pirouette - Sped Up Version | And Dream Of Sheep (felt piano) | BLACKBIIRD | Little Black Dress,0.35566238,-0.67311335,-0.33228734,-0.19591601,-0.15271123,0.05216456,-0.009709142,0.3904053,-0.23051482,-0.14839043,-0.122611955,-0.05368331
Dream Girl Evil | In the Aeroplane Over the Sea | American Teen | All Around The World | Last Words of a Shooting Star,0.26153132,-0.46101585,-0.38157314,-0.2885484,-0.039402977,0.22722957,0.13559423,0.52598715,-0.2702539,0.119973175,-0.16751806,-0.16272762
anatomy | As Long As You Love Me | Just For One Day | Slob On My Nob | Lilac Wine,0.32397673,-0.43911374,-0.3158569,-0.16534835,-0.10306394,0.07346661,0.2918601,0.4952713,-0.29371488,0.2636628,-0.119577795,-0.24193342
A Pearl | Million Reasons | Glittery | Sparks | Fall,0.39832228,-0.6735165,-0.25294802,0.06995636,-0.2949449,0.040317964,-0.045681946,0.38823894,-0.18039413,-0.03742887,-0.16710551,-0.12464648
Long Way Home | THEY DON'T KNOW | The Anthem | Structure | i wish you cheated,0.40220392,-0.54463595,-0.38568586,0.083675504,-0.22566088,0.08394684,-0.014091855,0.45668736,-0.20202158,0.045373518,-0.20348515,-0.18665224
logical | Kind & Generous | Hey Lover | On & On | Ruined Me,0.28495917,-0.67342865,-0.26089498,-0.19689043,-0.17658193,0.12712029,-0.0896782,0.45854947,-0.17911549,0.0071047726,-0.24360126,-0.036538854
Say Goodbye | One More Shot | we can't be friends (wait for your love) | Clean (Taylor's Version) | Dispose of Me,0.24995118,-0.6158675,-0.25343445,-0.2833901,-0.22283335,0.07378743,0.20524168,0.44227508,-0.2630631,0.16140603,-0.14484353,-0.068031184
The Best - Edit | Sunkissed Dreamland | Did You Like Her In The Morning? | Can't Get You out of My Head | Mistletoe,0.36835018,-0.6916311,-0.22060403,-0.22917607,-0.23338641,-0.03383344,0.090391375,0.25303337,-0.24505924,0.1921764,-0.23895729,-0.053666435
Class of 2013 | Tummy Hurts | Remember My Name | Sweet Child O' Mine | Good Stuff,0.18797141,-0.58223575,-0.19546337,-0.12881754,-0.14761671,0.08051178,0.2211931,0.53619444,-0.34448883,0.10176682,-0.101645395,-0.25846452
"Summer's Here | Down | Bad Love | All I Want - From ""High School Musical: The Musical: The Series"" | Down On Me",0.2724305,-0.68319654,-0.3046617,-0.32461426,-0.124723695,0.025212266,0.049188826,0.36278185,-0.27273828,0.01886682,-0.1869501,-0.03027428
Baby | I Hope | Death with Dignity | traitor | Mr. Perfectly Fine (Taylor’s Version) (From The Vault),0.43114382,-0.7165292,-0.19796072,-0.03603692,-0.24588391,-0.065034665,0.0036545887,0.30576482,-0.21131372,0.056876905,-0.19578966,-0.12569004
Something in the Orange | Kaushion's Lament | Motion Sickness | Love in This Club (feat. Young Jeezy) | Can't Let You Go (feat. Mike Shorey & Lil' Mo),0.32791254,-0.6614796,-0.20092714,-0.21793512,-0.25951177,-0.18370642,0.123445466,0.34421006,-0.26366377,0.14618348,-0.20055988,-0.03353315
Walking With a Stranger | Because of You | Older | I'd Rather Pretend (with d4vd) | First Heartbreak,0.24347371,-0.5199986,-0.25663507,-0.088717625,-0.14098191,0.21375212,0.11238837,0.57645255,-0.2642398,0.16156518,-0.17798696,-0.24184641
Whiskey Lullaby (feat. Alison Krauss) | Ruthless (Nice Guys Always Finish Last) | 1979 - Remastered 2012 | never knew a heart could break itself | I Tried A Ring On,0.15174626,-0.5464376,-0.34715474,-0.3068053,-0.099118486,0.24642868,0.13619012,0.50246584,-0.29039994,-0.18002889,-0.0070579364,-0.07327705
Nothing's New | Winter - 2015 Remaster | You Need To Calm Down | Hawt Heart | Get Like Me,0.16148742,-0.57202137,-0.41387683,-0.28428057,-0.20144245,0.13680263,-0.06257329,0.36831328,-0.31638813,-0.23900428,-0.19492994,0.022752503
Diet Culture | Sad Nibba Hours | Someone Like You | XANAX | Party Starter,0.37337583,-0.68070817,-0.22820324,-0.034682322,-0.3456414,-0.12918057,0.023438908,0.4107082,-0.156851,-0.04951833,-0.107028484,0.0072010853
Thank You | Bittersweet | Maneater | Worried | Touchy Subject - Acoustic,0.13524401,-0.605204,-0.26207116,-0.26815006,-0.27455586,0.19092277,0.19984637,0.49921858,-0.24714565,0.08659252,-0.07221433,-0.0081908135
Walking in the Wind | Lovely - Radio Edit | Temporary Fix | I Don't Trust Nobody | I Would Die 4 U,0.17630611,-0.48236156,-0.32388502,-0.39529946,-0.3110942,0.17508082,0.26786152,0.46139497,-0.13772996,0.09989327,0.013820959,0.18404664
drunk text | All For You | decode | Red Wine Supernova | in a panic,0.07139675,-0.5789321,-0.37381652,-0.33854565,-0.21146643,-0.07582848,0.13854457,0.49625528,-0.26181075,-0.024225267,-0.08389445,0.115266405
Blurred Lines | Beautiful | don't wanna break up again | Fearless (Taylor’s Version) | Catching Feelings,0.29567134,-0.50523543,-0.46786317,0.10192226,-0.22120255,0.099052295,0.09063895,0.47769597,-0.2783789,-0.020752495,-0.10602261,-0.20908006
Devil On My Back | Gettin' Jiggy Wit It | 11:11 | Good Riddance (Time of Your Life) | Somebody To Love Remix,0.27866414,-0.7016747,-0.3399999,-0.15736057,-0.16404836,0.035079136,0.012711234,0.39443412,-0.26579493,-0.11927282,-0.123794265,-0.07454197
Here Comes The Sun | Hand in My Pocket | Minor Feelings | because i liked a boy | Neon Moon - with Kacey Musgraves,0.24971408,-0.5917427,-0.31659907,-0.22353539,-0.072324745,0.24875946,0.0023435687,0.51972824,-0.24139841,-0.1190238,-0.11227568,-0.1224736
i wish i hated you | Think of You | No Control | Miss Independent | What About Us,0.25519878,-0.5214003,-0.4133335,-0.26514068,-0.012034399,0.21856132,0.04069048,0.47574398,-0.30054376,-0.13593353,-0.11894228,-0.15171461
"Letters | right person, wrong time | Summertime Sadness | DJ Got Us Fallin' In Love (feat. Pitbull) | I'm Sprung",0.063751735,-0.45656073,-0.35044104,-0.34768304,-0.11703232,0.26401374,0.030877994,0.6390413,-0.10267649,-0.1516661,0.0045391596,0.13229845
SMS | ARE WE STILL FRIENDS? | Doorstep | bad idea right? | Strip That Down (feat. Quavo),0.21526115,-0.73488456,-0.16140945,-0.14768639,-0.14707288,0.108159766,-0.09817666,0.43913835,-0.22259557,0.012439247,-0.25590825,-0.12141012
Who Hung the Moon | What A Time (feat. Niall Horan) | Make It Look Easy | My Skin | Is This Love To You,0.2030443,-0.5652114,-0.27835304,-0.28205398,-0.09768527,0.19977583,0.19906186,0.4826778,-0.33861533,0.038101397,-0.09607957,-0.18674713
Give Me Everything (feat. Nayer) | Smile | On Your Side | Over For You | Bored,0.29796615,-0.5776659,-0.25068387,-0.12282256,-0.15777272,0.09494501,0.21077481,0.44137195,-0.34322172,0.13720317,-0.13931878,-0.26535395
Sometimes We Lose | feel like shit | This Beautiful Life | Meet Me At Our Spot | Whiskey Sour,0.32581133,-0.58258444,-0.30904025,-0.3693803,-0.25713766,0.037597917,0.22880594,0.2873318,-0.22777846,0.2124796,-0.13716848,0.06483603
You Didn’t | Cab In A Solo | Fireproof | If He Wanted To He Would | obsessed,0.23449506,-0.6927282,-0.32035896,-0.062329266,-0.16767293,-0.00035035083,-0.0383795,0.40432015,-0.28958726,0.008762998,-0.24268271,-0.15076567
ballad of a homeschooled girl | Open Arms (feat. Travis Scott) | Lovesong | Un-Break My Heart | Harleys In Hawaii,0.34773895,-0.72838086,-0.20527574,-0.06665,-0.2440798,-0.089982465,0.006850439,0.34078386,-0.24239397,0.05374105,-0.2095414,-0.11205213
